time_s,vehicle_id,x_m,y_m,speed_mps,lane_id,edge_id,warning_received
51.5,43,552.5874000476115,363.3233957469407,6.409616810819574,:6789341863_0_0,:6789341863_0,True
51.5,44,597.6676479114582,184.21371982974173,12.984040912061825,-35114073_0,-35114073,False
51.5,45,718.16148831229,319.6039492478881,12.50513019806889,-35114173#2_0,-35114173#2,False
51.5,49,606.8767267514065,404.42816945847244,5.500182856786454,:5762736900_1_1,:5762736900_1,False
51.5,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
51.6,14,445.4098818723579,336.1547396081547,7.826554882333862,:4597095606_0_0,:4597095606_0,True
51.6,16,600.7483928379719,387.222696166351,2.996388242291525,:5762736901_3_1,:5762736901_3,True
51.6,17,707.6664955444826,547.7123237124472,7.065456047841478,:6788662351_4_0,:6788662351_4,False
51.6,18,355.8487402924028,288.0396788984361,8.369089864610238,459271667#3_1,459271667#3,True
51.6,20,599.5366262136533,381.84994684315683,4.057288172358001,:4612970105_1_0,:4612970105_1,True
51.6,28,460.9247119773747,300.49325515860073,7.140356322327487,-723893749#1_0,-723893749#1,True
51.6,29,468.2153573264583,287.0981684135196,6.998354670015331,-723893749#1_0,-723893749#1,True
51.6,30,594.5319301565394,414.36915809392366,3.7521904011331997,:4649999511_4_0,:4649999511_4,True
51.6,33,520.671058375888,299.8339538997863,7.494235162165351,724091817#1_1,724091817#1,True
51.6,34,543.5131570449795,541.4237135987655,6.690164570403753,-682107400#1_0,-682107400#1,False
51.6,35,704.944678317836,310.8973996544336,11.578159386741858,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
51.6,36,625.486079573283,433.00155795169496,5.460179650648851,:6789351759_1_2,:6789351759_1,True
51.6,38,558.2638084529552,340.20808477948543,9.413507633668168,724091817#2_0,724091817#2,True
51.6,39,450.8588931669038,325.67043274486696,1.479074014871205,:4597095606_4_0,:4597095606_4,True
51.6,40,772.9255210294482,511.27555409815386,11.835042356908216,35113168_0,35113168,False
51.6,41,111.33794644688602,294.9626320418749,8.395987964695674,466819511#0_0,466819511#0,False
51.6,43,552.15769216795,362.82401867590556,6.591777337664246,:6789341863_0_0,:6789341863_0,True
51.6,44,597.085316327026,185.37874253652606,13.023863670202333,-35114073_0,-35114073,False
51.6,45,719.2085702113679,320.30010489569725,12.572958385555047,-35114173#2_0,-35114173#2,False
51.6,49,606.5263228540892,404.8498093129366,5.760182856786454,:5762736900_1_1,:5762736900_1,False
51.6,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
51.7,14,444.90686437337644,336.7452228733578,7.799098228936332,:4597095606_0_0,:4597095606_0,True
51.7,16,600.8372298527563,386.96015106015767,2.594056581404535,:5762736901_3_1,:5762736901_3,True
51.7,17,707.5559619780287,547.0601756703691,6.6154560478414774,:6788662351_4_0,:6788662351_4,False
51.7,18,355.0720875678998,287.68531165064053,8.539032291431456,459271667#3_1,459271667#3,True
51.7,20,599.8152695263834,382.1665049047034,4.218768082588265,:4612970105_1_0,:4612970105_1,True
51.7,28,461.2717804575609,299.8555869994766,7.258878072481152,-723893749#1_0,-723893749#1,True
51.7,29,468.56218711160085,286.46093880827664,7.253885806352999,-723893749#1_0,-723893749#1,True
51.7,30,594.1891789581848,414.16350737491086,3.994293597899893,:4649999511_4_0,:4649999511_4,True
51.7,33,521.1593253605772,300.4207369439304,7.634563276500776,724091817#1_1,724091817#1,True
51.7,34,542.935160374102,541.1884966586448,6.240164570403753,-682107400#1_0,-682107400#1,False
51.7,35,705.9233889690744,311.53756259612413,11.704077958654544,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
51.7,36,625.1112684879422,432.57224325225826,5.699182256551348,:6789351759_1_2,:6789351759_1,True
51.7,38,558.8720137600823,340.94473433939265,9.550941055824778,724091817#2_0,724091817#2,True
51.7,39,450.77477445163976,325.8180372829718,1.6993794363983872,:4597095606_4_0,:4597095606_4,True
51.7,40,772.1750680535683,510.41935759308416,11.385042356908217,35113168_0,35113168,False
51.7,41,111.9158309397449,295.5942538564701,8.560480323121306,466819511#0_0,466819511#0,False
51.7,43,551.7185405814013,362.3136667754379,6.736645086172942,:6789341863_0_0,:6789341863_0,True
51.7,44,596.5025573779527,186.54462023645218,13.033421693451599,-35114073_0,-35114073,False
51.7,45,720.2535741189837,320.9948789844385,12.548006659999464,-35114173#2_0,-35114173#2,False
51.7,49,606.1601026162898,405.29048091776116,6.0201828567864535,:5762736900_1_1,:5762736900_1,False
51.7,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
51.8,14,444.4199581522547,337.3552877268808,7.805855961791953,:4597095606_0_0,:4597095606_0,True
51.8,16,600.9106560022036,386.74315056491605,2.1440565814045347,:5762736901_3_1,:5762736901_3,True
51.8,17,707.4501791916945,546.4528717538008,6.165456047841477,:6788662351_4_0,:6788662351_4,False
51.8,18,354.2739541330613,287.3211432910196,8.775205388377897,459271667#3_1,459271667#3,True
51.8,20,600.1109214237674,382.50238589395605,4.476284666656336,:4612970105_1_0,:4612970105_1,True
51.8,28,461.62356934117724,299.2092460534603,7.357604505184223,-723893749#1_0,-723893749#1,True
51.8,29,468.9204985518025,285.8026139833201,7.494022663779258,-723893749#1_0,-723893749#1,True
51.8,30,593.827726919525,413.93962828005334,4.254293597899893,:4649999511_4_0,:4649999511_4,True
51.8,33,521.6590142983634,301.0212465119202,7.813157419449053,724091817#1_1,724091817#1,True
51.8,34,542.3988450561695,540.970242031274,5.7901645704037525,-682107400#1_0,-682107400#1,False
51.8,35,706.8986505586056,312.1754695477672,11.662831766991083,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
51.8,36,624.7269181573835,432.13200214654984,5.844231053700558,:6789351759_1_2,:6789351759_1,True
51.8,38,559.4916155909235,341.6950816138519,9.729201398848353,:9404261909_2_0,:9404261909_2,True
51.8,39,450.67845441050974,325.98705169476585,1.9458725290276109,:4597095606_4_0,:4597095606_4,True
51.8,40,771.4542771402929,509.59700272120324,10.935042356908218,35113168_0,35113168,False
51.8,41,112.50876422121922,296.2423238424391,8.783405250890068,466819511#0_0,466819511#0,False
51.8,43,551.2643216656634,361.7858046568083,6.967779965911034,:6789341863_0_0,:6789341863_0,True
51.8,44,595.9220823510556,187.70592868190758,12.982341704233912,-35114073_0,-35114073,False
51.8,45,721.3001455964896,321.69069527688265,12.566829438823714,-35114173#2_0,-35114173#2,False
51.8,49,605.7780660380082,405.75018427294617,6.280182856786453,:5762736900_1_1,:5762736900_1,False
51.8,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
51.9,14,443.93224614294195,337.966362185608,7.818773986418514,:4597095606_0_0,:4597095606_0,True
51.9,16,600.9690777051369,386.57049356785416,1.7059240830948634,:5762736901_3_1,:5762736901_3,True
51.9,17,707.3365045755852,545.820556701693,6.425456047841477,:6788662351_4_0,:6788662351_4,False
51.9,18,353.4536740731822,286.9468699793191,9.018699990794072,459271667#3_1,459271667#3,True
51.9,20,600.4198170687305,382.8533126957931,4.676800153759594,:4612970105_1_0,:4612970105_1,True
51.9,28,461.9827133730335,298.5493915096786,7.511436176242979,-723893749#1_0,-723893749#1,True
51.9,29,469.26496093708005,285.1697339966683,7.204372041923001,-723893749#1_0,-723893749#1,True
51.9,30,593.4943801812989,413.63473797070014,4.514293597899893,:4649999511_4_0,:4649999511_4,True
51.9,33,522.1702530277094,301.63563623577375,7.993750450020525,724091817#1_1,724091817#1,True
51.9,34,541.9042110911823,540.7689497166531,5.340164570403752,-682107400#1_0,-682107400#1,False
51.9,35,707.8782234818194,312.8161964912529,11.714389584883198,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
51.9,36,624.3293378159161,431.67660717165523,6.045399712722636,:6789351759_1_2,:6789351759_1,True
51.9,38,560.1203262861469,342.4559722264806,9.86897725290645,:9404261909_2_0,:9404261909_2,True
51.9,39,450.5737777035471,326.17072969000225,2.1146951986125666,:4597095606_4_0,:4597095606_4,True
51.9,40,770.7623037667831,508.8075259611095,10.497854523162665,35113168_0,35113168,False
51.9,41,113.11060824604992,296.90013317936433,8.915404368549938,466819511#0_0,466819511#0,False
51.9,43,550.7993522969223,361.24544909789716,7.132693377626567,:6789341863_0_0,:6789341863_0,True
51.9,44,595.3404754721496,188.8695015301983,13.007655608975691,-35114073_0,-35114073,False
51.9,45,722.3474057569035,322.3869694422938,12.575098879397354,-35114173#2_0,-35114173#2,False
51.9,49,605.3802131192444,406.2289193784915,6.540182856786453,:5762736900_1_1,:5762736900_1,False
51.9,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
52.0,14,443.4785854737574,338.60989221349854,7.893234083024567,408205324#0_0,408205324#0,True
52.0,16,601.0120885427331,386.4433811817441,1.2559240830948635,:5762736901_3_1,:5762736901_3,True
52.0,17,707.21823022368,545.1626556192205,6.685456047841477,:6788662351_4_0,:6788662351_4,False
52.0,18,352.6214157673507,286.5671312930468,9.150396726998975,459271667#3_1,459271667#3,True
52.0,20,600.7444332616109,383.2220991265816,4.9148153608886584,:4612970105_1_0,:4612970105_1,True
52.0,28,462.3336071958048,297.9046950569942,7.338884460257378,-723893749#1_0,-723893749#1,True
52.0,29,469.5400837224351,284.6643482229379,6.754372041923001,-723893749#0_0,-723893749#0,True
52.0,30,593.1418343923111,413.31228755394307,4.774293597899892,:4649999511_4_0,:4649999511_4,True
52.0,33,522.6977808318518,302.2696016286672,8.248447114241644,724091817#1_1,724091817#1,True
52.0,34,541.4506372260105,540.5843668945366,4.896871740124868,-682107400#1_0,-682107400#1,False
52.0,35,708.8609266336964,313.45897087990204,11.751822957307713,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
52.0,36,623.9167632116609,431.20403752484225,6.273394667443707,:6789351759_1_2,:6789351759_1,True
52.0,38,560.7584662353793,343.2282744961943,10.016989834900276,:9404261909_2_0,:9404261909_2,True
52.0,39,450.4573299527749,326.3750625356969,2.352495665869926,:4597095606_4_0,:4597095606_4,True
52.0,40,770.0999924558778,508.05189083420447,10.047854523162666,35113168_0,35113168,False
52.0,41,113.72925625884706,297.5763091025243,9.16432990663627,466819511#0_0,466819511#0,False
52.0,43,550.3232123819319,360.69211163857835,7.303986945960643,1019648661#1_0,1019648661#1,True
52.0,44,594.7584833042431,190.0338451943717,13.016272609238875,-35114073_0,-35114073,False
52.0,45,723.3932390303262,323.08229493746387,12.557965366942316,-35114173#2_0,-35114173#2,False
52.0,49,604.9964416247012,406.68282576861964,6.158622688529249,:4612970107_6_0,:4612970107_6,False
52.0,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
52.1,14,443.0696055905328,339.30154936895195,8.036690096513617,408205324#0_0,408205324#0,True
52.1,16,601.0375043016203,386.3645697115359,0.8144926754700891,703307394_1,703307394,True
52.1,17,707.2983831341442,544.4864999324184,6.945456047841477,:6788662351_4_0,:6788662351_4,False
52.1,18,351.7734084210407,286.1802067128046,9.323552065236969,459271667#3_1,459271667#3,True
52.1,20,601.0789848853165,383.60217289346963,5.065241646169504,:4612970105_1_0,:4612970105_1,True
52.1,28,462.6726662916471,297.2817425221974,7.091363164884703,-723893749#1_0,-723893749#1,True
52.1,29,469.8414927476775,284.1107643160186,6.304372041923001,-723893749#0_0,-723893749#0,True
52.1,30,592.7700895525618,412.9722770297821,5.034293597899892,:4649999511_4_0,:4649999511_4,True
52.1,33,523.2401070129846,302.9213512194914,8.479835164354517,724091817#1_1,724091817#1,True
52.1,34,541.0380313702337,540.4164560885378,4.454573135949185,-682107400#1_0,-682107400#1,False
52.1,35,709.847650200247,314.1043749737465,11.799901770699389,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
52.1,36,623.4874969358391,430.7123489665512,6.527199536466859,:6789351759_1_2,:6789351759_1,True
52.1,38,561.4056065820206,344.0114694037308,10.158270582899247,:9404261909_2_0,:9404261909_2,True
52.1,39,450.3289533340869,326.60032716848895,2.5934845203936745,:4597095606_4_0,:4597095606_4,True
52.1,40,769.4673432075771,507.3300973404883,9.597854523162667,35113168_0,35113168,False
52.1,41,114.35827806443864,298.2638234746477,9.31800187774876,466819511#0_0,466819511#0,False
52.1,43,549.8302928421306,360.1192556760528,7.556795590338735,1019648661#1_0,1019648661#1,True
52.1,44,594.1755091573011,191.200153422901,13.038234600359935,-35114073_0,-35114073,False
52.1,45,724.4355109654753,323.77525266583825,12.515202181033763,-35114173#2_0,-35114173#2,False
52.1,49,604.5196163373612,407.06148114386025,6.089734209851994,:4612970107_6_0,:4612970107_6,False
52.1,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
52.2,14,442.6547626636878,340.0061098946826,8.17764486925515,408205324#0_0,408205324#0,True
52.2,16,601.0494531626985,386.3267316514549,0.39829536927428183,703307394_1,703307394,True
52.2,17,707.4766683639298,543.7884679310546,7.205456047841476,:6788662351_4_0,:6788662351_4,False
52.2,18,350.9073056505885,285.7850256423079,9.522505093022724,459271667#3_1,459271667#3,True
52.2,20,601.4296405040096,384.0005419116826,5.3090623910131916,:4612970105_1_0,:4612970105_1,True
52.2,28,462.99904538370816,296.6820869305989,6.826163048306314,-723893749#1_0,-723893749#1,True
52.2,29,470.15533224911036,283.5343499329088,6.564372041923001,-723893749#0_0,-723893749#0,True
52.2,30,592.3791456620509,412.61470639821727,5.294293597899892,:4649999511_4_0,:4649999511_4,True
52.2,33,523.7935740684463,303.5864859737946,8.653242150729856,:9404261907_2_1,:9404261907_2,True
52.2,34,540.667106867402,540.2655075952889,4.004573135949185,-682107400#1_0,-682107400#1,False
52.2,35,710.831880715516,314.7481483925388,11.770088192479975,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
52.2,36,623.0495991391872,430.2107737242323,6.658445949091464,:6789351759_1_2,:6789351759_1,True
52.2,38,562.0692537684068,344.8146415432462,10.417381215496249,:9404261909_2_0,:9404261909_2,True
52.2,39,450.1941051947176,326.83694748851434,2.724223192919297,:4597095606_4_0,:4597095606_4,True
52.2,40,768.8643560218809,506.64214547996096,9.147854523162668,35113168_0,35113168,False
52.2,41,114.99717026225598,298.96212608408405,9.464216734652293,466819511#0_0,466819511#0,False
52.2,43,549.3258136190875,359.5329654044051,7.734013485541074,1019648661#1_0,1019648661#1,True
52.2,44,593.5921447516831,192.36724240973206,13.046962747564901,-35114073_0,-35114073,False
52.2,45,725.4784810731175,324.4686745763599,12.523585568912766,-35114173#2_0,-35114173#2,False
52.2,49,604.0475209078475,407.4363804555329,6.029327226881105,:4612970107_6_0,:4612970107_6,False
52.2,50,533.08,307.09,0.0,-1019648677_0,-1019648677,False
52.3,14,442.23076433465,340.7271846956093,8.366435321486337,408205324#0_0,408205324#0,True
52.3,16,601.0496972592207,386.3259586791346,0.008136550739930973,703307394_1,703307394,True
52.3,17,707.6613867964768,543.0652483053198,7.465456047841476,:6788662351_4_0,:6788662351_4,False
52.3,18,350.01831544893275,285.37940160837485,9.774144606989818,459271667#3_1,459271667#3,True
52.3,20,601.791089790685,384.41117328272196,5.472482720505265,:4612970105_1_0,:4612970105_1,True
52.3,28,463.327900771757,296.07788164580126,6.877954356571371,-723893749#1_0,-723893749#1,True
52.3,29,470.48160222673374,282.9351050736085,6.8243720419230005,-723893749#0_0,-723893749#0,True
52.3,30,591.983043903796,412.2255412229297,5.554293597899892,724060390_0,724060390,True
52.3,33,524.3625492879466,304.27024361284697,8.892551966375539,:9404261907_2_1,:9404261907_2,True
52.3,34,540.3378637175156,540.1315214147899,3.554573135949185,-682107400#1_0,-682107400#1,False
52.3,35,711.8220634829255,315.39581510832863,11.841269213135636,:cluster_7545288478_7545288481_11_0,:cluster_7545288478_7545288481_11,False
52.3,36,622.6004612388658,429.6963238847705,6.829357114474177,:6789351759_1_2,:6789351759_1,True
52.3,38,562.7413583689952,345.62804918077745,10.55013866500955,:9404261909_2_0,:9404261909_2,True
52.3,39,450.05026504956584,327.08934623378065,2.905881099494425,:4597095606_4_0,:4597095606_4,True
52.3,40,768.2910308987891,505.98803525262235,8.697854523162668,35113168_0,35113168,False
52.3,41,115.64820885960732,299.67370458344175,9.644147180083094,466819511#0_0,466819511#0,False
52.3,43,548.8101184607855,358.9336403169921,7.905961487726747,1019648661#1_0,1019648661#1,True
52.3,44,593.0139024751801,193.52408397587442,12.932406173479174,-35114073_0,-35114073,False
52.3,45,726.5256558918952,325.16489200211964,12.574074129720191,-35114173#2_0,-35114173#2,False
52.3,49,603.5723446580123,407.8137263009902,6.068673665511124,:4612970107_6_0,:4612970107_6,False
52.3,50,533.0679823314445,307.11306093155264,0.26,:9404261907_0_0,:9404261907_0,False
52.4,14,441.7979561382086,341.46324203997835,8.540273708988229,408205324#0_0,408205324#0,True
52.4,16,601.0496999740132,386.3259500822917,9.04930834389089e-05,703307394_1,703307394,True
52.4,17,707.9174822894514,542.3463128053073,7.6635386856143715,:6788662350_8_0,:6788662350_8,False
52.4,18,349.1122545471262,284.96598864016073,9.96183114336013,459271667#3_1,459271667#3,True
52.4,20,602.1624339265109,384.8330458862736,5.622294583454546,:4612970105_1_0,:4612970105_1,True
52.4,28,463.6675168669837,295.45390573725444,7.103012712016201,-723893749#1_0,-723893749#1,True
52.4,29,470.82030268054757,282.31302973811773,7.084372041923,-723893749#0_0,-723893749#0,True
52.4,30,591.5787165903788,411.8078477173334,5.8142935978998915,724060390_0,724060390,True
52.4,33,524.9406055759572,304.96491429301585,9.034480596781576,:9404261907_2_1,:9404261907_2,True
52.4,34,540.0503019205744,540.014497547041,3.1045731359491846,-682107400#1_0,-682107400#1,False
52.4,35,712.8102463798416,316.04615945384467,11.835475765159616,-35114173#2_0,-35114173#2,False
52.4,36,622.1356268945539,429.1638950836459,7.068029071046393,:6789351759_1_2,:6789351759_1,True
52.4,38,563.4291500186971,346.4604419071596,10.796380906540694,:9404261909_2_0,:9404261909_2,True
52.4,39,449.89690545038917,327.35844892667563,3.098194597922982,:4597095606_4_0,:4597095606_4,True
52.4,40,767.7473678383021,505.36776665847253,8.247854523162669,35113168_0,35113168,False
52.4,41,116.3084206048909,300.3953092392617,9.78003342265438,466819511#0_0,466819511#0,False
52.4,43,548.2825752276555,358.32054576060585,8.087600624307964,1019648661#1_0,1019648661#1,True
52.4,44,592.4315878973946,194.6890726588653,13.02348331603025,-35114073_0,-35114073,False
52.4,45,727.5729462157907,325.86118622181516,12.575461070932887,-35114173#2_0,-35114173#2,False
52.4,49,603.0467468930076,408.0747740299655,6.050401714895088,:4612970107_6_0,:4612970107_6,False
52.4,50,533.0448444687713,307.15746061397937,0.5005833092471584,:9404261907_0_0,:9404261907_0,False
52.5,14,441.35695526163784,342.21323230527827,8.701933611203698,408205324#0_0,408205324#0,True
52.5,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
52.5,17,708.2743042449482,541.6405982711025,7.90775121575793,:6788662350_8_0,:6788662350_8,False
52.5,18,348.18419820866086,284.54253970335094,10.203663480991041,459271667#3_1,459271667#3,True
52.5,20,602.5494533465544,385.27272669608556,5.859624480573744,:4612970105_1_0,:4612970105_1,True
52.5,28,464.01069581468045,294.82338380766134,7.177529163802531,-723893749#1_0,-723893749#1,True
52.5,29,471.1714336105519,281.66812392643646,7.344372041923,-723893749#0_0,-723893749#0,True
52.5,30,591.1563088171915,411.37147605081765,6.074293597899891,724060390_0,724060390,True
52.5,33,525.5338594222085,305.6778484162766,9.27200425648676,:9404261907_2_1,:9404261907_2,True
52.5,34,539.8044214765782,539.9144359920418,2.6545731359491844,-682107400#1_0,-682107400#1,False
52.5,35,713.8016131515319,316.70527272642653,11.90395247617185,-35114173#2_0,-35114173#2,False
52.5,36,621.6617006419564,428.62057174960563,7.2099734165592855,817119562#4_2,817119562#4,True
52.5,38,564.1256690703113,347.30339688139,10.933376398433724,:9404261909_2_0,:9404261909_2,True
52.5,39,449.73448076692154,327.6434582769113,3.281328847951507,:4597095606_4_0,:4597095606_4,True
52.5,40,767.2333668404195,504.78133969751156,7.797854523162669,35113168_0,35113168,False
52.5,41,116.98226605459524,301.13181539396646,9.981996029139848,466819511#0_0,466819511#0,False
52.5,43,547.743355564087,357.69388121508837,8.266608334335471,1019648661#1_0,1019648661#1,True
52.5,44,591.8483068578641,195.8559948620502,13.045098262471509,-35114073_0,-35114073,False
52.5,45,728.6123093677984,326.55221003669726,12.480274627208217,-35114173#2_0,-35114173#2,False
52.5,49,602.4440880803162,408.18132144436396,6.120926957853771,:4612970107_6_0,:4612970107_6,False
52.5,50,533.0112852763938,307.22185798313626,0.7260468182982616,:9404261907_0_0,:9404261907_0,False
52.6,14,440.90697666071526,342.9784905807481,8.879084191711867,408205324#0_0,408205324#0,True
52.6,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
52.6,17,708.6416094945873,540.9141501107051,8.140077956648206,:6788662350_8_0,:6788662350_8,False
52.6,18,347.235463367315,284.1096556819491,10.431016580084348,459271667#3_1,459271667#3,True
52.6,20,602.9513149427032,385.7292692437621,6.084340796981755,:4612970105_1_0,:4612970105_1,True
52.6,28,464.36195064952926,294.1780240682769,7.346434966290337,-723893749#1_0,-723893749#1,True
52.6,29,471.5349950167467,281.0003876385648,7.604372041923,-723893749#0_0,-723893749#0,True
52.6,30,590.6790479772055,410.95525835953026,6.223534104440409,:4649967850_0_0,:4649967850_0,True
52.6,33,526.141847456194,306.4084891339078,9.502285867387762,:9404261907_2_1,:9404261907_2,True
52.6,34,539.6002223855273,539.8313367497927,2.2045731359491842,-682107400#1_0,-682107400#1,False
52.6,35,714.790841523697,317.36296427745253,11.878275393734924,-35114173#2_0,-35114173#2,False
52.6,36,621.1726567754964,428.05973828426903,7.44133811707178,817119562#4_2,817119562#4,True
52.6,38,564.8378083032893,348.1652560184689,11.178569005676804,:9404261909_2_0,:9404261909_2,True
52.6,39,449.56291065576227,327.9445152644171,3.4660862079200054,:4597095606_4_0,:4597095606_4,True
52.6,40,766.74853722931,504.228194554607,7.355298514064119,35113168_0,35113168,False
52.6,41,117.66727068873281,301.8805184226283,10.147302383512145,466819511#0_0,466819511#0,False
52.6,43,547.1944951201533,357.056012450485,8.414408128560027,1019648661#1_0,1019648661#1,True
52.6,44,591.2687675425287,197.0154313066634,12.961414486577631,-35114073_0,-35114073,False
52.6,45,729.656794148565,327.246638982343,12.541773183634012,-35114173#2_0,-35114173#2,False
52.6,49,601.8497882762198,408.28639102298877,6.036028371834363,:4612970107_6_0,:4612970107_6,False
52.6,50,532.9660818318904,307.3085997279941,0.9779680240385468,:9404261907_0_0,:9404261907_0,False
52.7,14,440.44792562621916,343.75917793408195,9.058103596985587,408205324#0_0,408205324#0,True
52.7,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
52.7,17,709.0176701097885,540.1703857828628,8.33411100759044,:6788662350_8_0,:6788662350_8,False
52.7,18,346.2667437355512,283.66765309963233,10.650742546828939,459271667#3_1,459271667#3,True
52.7,20,603.362437529088,386.1963329164152,6.224555789540805,:4612970105_1_0,:4612970105_1,True
52.7,28,464.7215320001044,293.51736603977014,7.520582622665881,-723893749#1_0,-723893749#1,True
52.7,29,471.91124344934235,280.3099463851281,7.864372041923,:4649953992_6_0,:4649953992_6,True
52.7,30,590.160284724898,410.5435127012302,6.4261705663200015,:4649967850_0_0,:4649967850_0,True
52.7,33,526.7656059140494,307.1580817275128,9.748762882534281,:9404261907_2_1,:9404261907_2,True
52.7,34,539.4377046474216,539.7651998202936,1.7545731359491843,-682107400#1_0,-682107400#1,False
52.7,35,715.7757878270377,318.017808881741,11.826857951429192,-35114173#2_0,-35114173#2,False
52.7,36,620.6702022507443,427.4835255319638,7.645395972757021,817119562#4_2,817119562#4,True
52.7,38,565.5644126233946,349.04462137755047,11.405629904920028,:9404261909_2_0,:9404261909_2,True
52.7,39,449.3813128607489,328.2631679990633,3.668667044812599,:4597095606_4_0,:4597095606_4,True
52.7,40,766.2821868398303,503.71894918676134,6.9052985140641185,35113168_0,35113168,False
52.7,41,118.36376736928622,302.6417821399749,10.317539582175089,466819511#0_0,466819511#0,False
52.7,43,546.6307984296652,356.4009014554283,8.64185799306535,1019648661#1_0,1019648661#1,True
52.7,44,590.6897072546323,198.17390940064206,12.950701023277723,-35114073_0,-35114073,False
52.7,45,730.7035016847607,327.94254573382887,12.568463179454646,-35114173#2_0,-35114173#2,False
52.7,49,601.2575979228455,408.2599594046627,6.146909720957447,:4612970107_6_0,:4612970107_6,False
52.7,50,532.9103927769562,307.415462509084,1.2048222345200765,:9404261907_0_0,:9404261907_0,False
52.8,14,439.9820739298531,344.5514308657878,9.192295865638428,408205324#0_0,408205324#0,True
52.8,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
52.8,17,709.3995702493173,539.4150721735723,8.463524304306555,:6788662350_8_0,:6788662350_8,False
52.8,18,345.27953340773934,283.217213674359,10.854041454646746,459271667#3_1,459271667#3,True
52.8,20,603.7851555156557,386.6765697650861,6.400114656240962,:4612970105_1_0,:4612970105_1,True
52.8,28,465.090163695715,292.8400798321354,7.7098690455957835,-723893749#1_0,-723893749#1,True
52.8,29,472.30603629343267,279.60580093932526,8.069198961580643,:4649953992_6_0,:4649953992_6,True
52.8,30,589.6228804116649,410.1169715155522,6.657086377167656,:4649967850_0_0,:4649967850_0,True
52.8,33,527.4019746965171,307.9228285940791,9.945850493880787,:9404261907_2_1,:9404261907_2,True
52.8,34,539.316868262261,539.7160252035443,1.3045731359491843,-682107400#1_0,-682107400#1,False
52.8,35,716.7678671785724,318.6773959152423,11.9125088620084,-35114173#2_0,-35114173#2,False
52.8,36,620.1515166926653,426.88869909836956,7.892368923973178,817119562#4_2,817119562#4,True
52.8,38,566.3019573349484,349.9372272321653,11.577363064806235,:9404261909_2_0,:9404261909_2,True
52.8,39,449.1915736812234,328.5961065593627,3.833140567502258,:4597095606_4_0,:4597095606_4,True
52.8,40,765.844374093101,503.2445567849528,6.455298514064118,35113168_0,35113168,False
52.8,41,119.07759389769043,303.4219872030082,10.574254935092178,466819511#0_0,466819511#0,False
52.8,43,546.0584413493917,355.7357256211317,8.774627725356694,1019648661#1_0,1019648661#1,True
52.8,44,590.1098121571551,199.3340576292023,12.969371565040563,-35114073_0,-35114073,False
52.8,45,731.7508824026658,328.638900052262,12.576546487577232,-35114173#2_0,-35114173#2,False
52.8,49,600.695126526853,408.0420385496708,6.032975851310584,:4612970107_6_0,:4612970107_6,False
52.8,50,532.8442119284757,307.54245819130347,1.4318102155443,:9404261907_0_0,:9404261907_0,False
52.9,14,439.5044102516004,345.3637719013943,9.425372686240138,408205324#0_0,408205324#0,True
52.9,16,601.0496999740132,386.3259500822917,0.0,703307394_1,703307394,True
52.9,17,709.7636384891581,538.6950260992207,8.068340587984624,:6788662350_8_0,:6788662350_8,False
52.9,18,344.26931161572395,282.7562746924882,11.107044669221164,459271667#3_1,459271667#3,True
52.9,20,604.222325586427,387.17322518026043,6.618924829604852,:4612970105_1_0,:4612970105_1,True
52.9,28,465.468195083156,292.1455235912709,7.906461997163139,-723893749#1_0,-723893749#1,True
52.9,29,472.71230943575836,278.88117943920713,8.30384559204942,:4649953992_6_0,:4649953992_6,True
52.9,30,589.0649930388055,409.67417279653444,6.9108199141785045,:4649967850_0_0,:4649967850_0,True
52.9,33,528.053291147301,308.7055386021796,10.179468607155938,:9404261907_2_1,:9404261907_2,True
52.9,34,539.2377132300455,539.683812899545,0.8545731359491844,-682107400#1_0,-682107400#1,False
52.9,35,717.766152373084,319.34110892269234,11.987026247481293,-35114173#2_0,-35114173#2,False
52.9,36,619.6215877438015,426.28097879114034,8.063449430552197,817119562#4_2,817119562#4,True
52.9,38,567.0540782584354,350.847473796429,11.806168308765885,:9404261909_2_0,:9404261909_2,True
52.9,39,448.9921306903665,328.94607256218706,4.0291784810584685,:4597095606_4_0,:4597095606_4,True
